name;group;type;full_name;time;status;optimal;tle_feas;tle_not_feas;gap;obj_value;bestbound;numnodes;vi_config;best_obj;rpd
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;262.68;2;1;0;0;0;532.03;532.03;76626;1-29,35-39,41-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;216.17;2;1;0;0;0;532.03;532.03;60806;1-29,35-38,40-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;312.23;2;1;0;0;0;532.03;532.03;67175;1-29,35-37,39-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;304.6;2;1;0;0;0;532.03;532.03;96905;1-29,35-36,38-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;231.7;2;1;0;0;0;532.03;532.03;77571;1-29,35,37-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;263.11;2;1;0;0;0;532.03;532.03;90995;1-29,36-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;196.27;2;1;0;0;0;532.03;532.03;51700;1-29,35-46;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;356.89;2;1;0;0;0;532.03;532.03;51288;1-29;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;528.03;2;1;0;0;0;532.03;532.03;88701;1-29,35;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;435.42;2;1;0;0;0;532.03;532.03;69645;1-29,36;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;428.66;2;1;0;0;0;532.03;532.03;59100;1-29,37;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;357.33;2;1;0;0;0;532.03;532.03;59252;1-29,38;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;367.23;2;1;0;0;0;532.03;532.03;51266;1-29,39;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;469.67;2;1;0;0;0;532.03;532.03;65959;1-29,40;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;493.95;2;1;0;0;0;532.03;532.03;82911;1-29,41;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;437.44;2;1;0;0;0;532.03;532.03;74766;1-29,42;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;432.73;2;1;0;0;0;532.03;532.03;61340;1-29,43;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;370.57;2;1;0;0;0;532.03;532.03;59889;1-29,44;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;426.25;2;1;0;0;0;532.03;532.03;63427;1-29,45;532.03;0
lr209;06R_06V_04I_03M;t2;lr209_t2_06R_06V_04I_03M;359.36;2;1;0;0;0;532.03;532.03;65918;1-29,46;532.03;0
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.14;9;0;0;1;100;Inf;0;2409;1-29,35-45;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.06;9;0;1;0;100;1063.67;0;2982;1-29,35-44,46;956.21;0.11238117149998435
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;0;1;100;Inf;0;2592;1-29,35-43,45-46;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;1;0;100;1086.48;0;2589;1-29,35-42,44-46;956.21;0.13623576411039415
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;1;0;100;1050.47;0;3222;1-29,35-41,43-46;956.21;0.09857667248826094
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.19;9;0;1;0;100;1174.15;0;2314;1-29,35-40,42-46;956.21;0.22792064504659024
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.22;9;0;1;0;100;1038.86;0;2770;1-29,35-39,41-46;956.21;0.0864349881302223
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.12;9;0;0;1;100;Inf;0;3064;1-29,35-38,40-46;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.11;9;0;1;0;100;956.21;0;2204;1-29,35-37,39-46;956.21;0
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.19;9;0;1;0;100;1191.23;0;2629;1-29,35-36,38-46;956.21;0.24578283013145646
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.08;9;0;1;0;100;1009.96;0;2482;1-29,35,37-46;956.21;0.05621150165758568
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.08;9;0;1;0;100;1090.97;0;2592;1-29,36-46;956.21;0.14093138536513944
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.15;9;0;0;1;100;Inf;0;2409;1-29,35-46;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.12;9;0;0;1;100;Inf;0;1055;1-29;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;0;1;100;Inf;0;1599;1-29,35;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;0;1;100;Inf;0;1797;1-29,36;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.09;9;0;0;1;100;Inf;0;1150;1-29,37;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.04;9;0;0;1;100;Inf;0;1661;1-29,38;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.11;9;0;0;1;100;Inf;0;1109;1-29,39;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.11;9;0;1;0;100;1020.94;0;1684;1-29,40;956.21;0.06769433492642832
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.12;9;0;0;1;100;Inf;0;1035;1-29,41;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.08;9;0;0;1;100;Inf;0;887;1-29,42;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.04;9;0;0;1;100;Inf;0;1154;1-29,43;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.07;9;0;0;1;100;Inf;0;1307;1-29,44;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.2;9;0;0;1;100;Inf;0;1226;1-29,45;956.21;1
lr209;10R_10V_04I_03M;t2;lr209_t2_10R_10V_04I_03M;600.07;9;0;0;1;100;Inf;0;1459;1-29,46;956.21;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.09;9;0;1;0;100;1195.33;0;1938;1-29,35-45;1135.81;0.052403130805328345
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.12;9;0;0;1;100;Inf;0;1857;1-29,35-44,46;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.07;9;0;1;0;100;1189.39;0;2719;1-29,35-43,45-46;1135.81;0.04717338287213544
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.08;9;0;0;1;100;Inf;0;1743;1-29,35-42,44-46;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.29;9;0;1;0;100;1558.95;0;2019;1-29,35-41,43-46;1135.81;0.3725447037796816
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.21;9;0;0;1;100;Inf;0;1947;1-29,35-40,42-46;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.13;9;0;1;0;100;1544.6;0;2622;1-29,35-39,41-46;1135.81;0.3599105484191898
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.14;9;0;1;0;100;1374.71;0;2832;1-29,35-38,40-46;1135.81;0.21033447495619875
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.09;9;0;1;0;100;1444.87;0;1787;1-29,35-37,39-46;1135.81;0.2721053697361354
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.13;9;0;1;0;100;1546.75;0;2200;1-29,35-36,38-46;1135.81;0.3618034706509012
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.03;9;0;1;0;100;1381.41;0;2489;1-29,35,37-46;1135.81;0.21623334888757817
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.06;9;0;1;0;100;1574;0;2413;1-29,36-46;1135.81;0.38579515940166054
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.06;9;0;0;1;100;Inf;0;2084;1-29,35-46;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.08;9;0;0;1;100;Inf;0;1494;1-29;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.1;9;0;0;1;100;Inf;0;2227;1-29,35;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.02;9;0;0;1;100;Inf;0;1174;1-29,36;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.15;9;0;0;1;100;Inf;0;1555;1-29,37;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.12;9;0;0;1;100;Inf;0;2338;1-29,38;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.19;9;0;1;0;100;1135.81;0;1825;1-29,39;1135.81;0
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.16;9;0;1;0;100;1232.24;0;2443;1-29,40;1135.81;0.08489976316461385
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.06;9;0;0;1;100;Inf;0;2421;1-29,41;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.06;9;0;0;1;100;Inf;0;1834;1-29,42;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.02;9;0;0;1;100;Inf;0;2339;1-29,43;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.05;9;0;0;1;100;Inf;0;2082;1-29,44;1135.81;1
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.14;9;0;1;0;100;1380.72;0;2032;1-29,45;1135.81;0.21562585291554054
lr209;12R_12V_02I_03M;t2;lr209_t2_12R_12V_02I_03M;600.09;9;0;0;1;100;Inf;0;1312;1-29,46;1135.81;1
