group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
60R_60V_04F_06M;LR2_2_4;2;1;60;04;06;10;100;100;34.6154;87.2436;9.4694;95.6501;64.798;4.2078;2.7613;1.4464;0;0.0066
60R_60V_04F_06M;LR2_2_5;2;1;60;04;06;13.3333;100;100;85.1852;94.21625;49.1034;88.8919;69.8439;8.0868;4.8652;3.2216;2.5211;12.3577
60R_60V_04F_06M;LR2_2_1;2;1;60;04;06;13.3333;100;100;20.8955;82.595625;6.5482;97.3725;52.1798;5.0916;3.2698;1.8217;5.4062;10.5871
60R_60V_04F_06M;LR2_2_2;2;1;60;04;06;13.3333;100;100;48.75;79.801775;26.5751;83.1128;63.9292;6.7719;4.4707;2.3011;1.2203;5.5508
60R_60V_04F_06M;LR2_2_3;2;1;60;04;06;13.3333;100;100;38.4615;81.426275;12.1554;86.7247;62.2051;6.8376;4.2078;2.6298;0.532;4.3573
60R_60V_04F_06M;LR2_2_4;2;1;60;04;06;10;100;96.1538;79.4872;88.012817;21.9164;98.2556;64.2907;4.4379;2.9586;1.4793;0.0171;0.0171
60R_60V_04F_06M;LR2_2_5;2;1;60;04;06;15;100;100;34.3284;88.730733;10.0138;85.3491;62.4392;8.0868;5.0625;3.0243;0.7439;9.6319
60R_60V_04F_06M;LR2_2_1;2;1;60;04;06;13.3333;100;100;24.0741;83.834825;6.2738;98.2413;52.414;5.185;3.2231;1.9619;3.268;12.4211
60R_60V_04F_06M;LR2_2_2;2;1;60;04;06;13.3333;100;100;55.5556;84.82225;17.0552;83.4655;63.8429;7.265;4.2078;3.0572;1.0937;4.2601
60R_60V_04F_06M;LR2_2_3;2;1;60;04;06;13.3333;100;100;11.5385;80.9295;8.0245;84.7479;61.3107;7.6266;4.668;2.9586;0.2275;2.7141
60R_60V_04F_06M;LR2_2_4;2;1;60;04;06;8.3333;100;98.0769;84.6154;91.46152;64.0256;98.6596;78.3265;4.7337;3.0901;1.6437;0;0
60R_60V_04F_06M;LR2_2_5;2;1;60;04;06;13.3333;100;100;92.5;97.505787;45.4588;85.4189;69.9841;7.8238;4.7995;3.0243;0.4088;9.0437
06R_06V_02F_03M;lr101;1;1;06;02;03;100;100;76.4706;13.4615;36.0329;43.2435;74.1739;56.5587;10.1449;7.2464;2.8986;0.4106;11.0742
06R_06V_02F_03M;lr102;1;1;06;02;03;50;66.6667;76.3158;41.6667;62.134533;80.0565;92.8826;87.829;10.8696;8.6957;2.1739;3.996;5.5814
06R_06V_02F_03M;lr103;1;1;06;02;03;66.6667;100;100;34.6154;58.65385;39.6304;90.4304;66.0326;5.0725;4.3478;0.7246;0;0
06R_06V_02F_03M;lr104;1;1;06;02;03;50;33.3333;73.0769;36.3636;55.646833;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_03M;lr105;1;1;06;02;03;100;100;50;20.5882;35.70625;31.387;60.6522;47.8333;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_03M;lr101;1;1;06;02;03;100;100;76.4706;20.5882;35.184483;43.2435;74.1739;56.5587;10.1449;7.2464;2.8986;0.4106;11.0742
06R_06V_02F_03M;lr102;1;1;06;02;03;50;66.6667;76.3158;41.6667;62.134533;80.0565;92.8826;87.829;10.8696;8.6957;2.1739;3.996;5.5814
06R_06V_02F_03M;lr103;1;1;06;02;03;66.6667;100;100;28.125;59.915875;39.6304;90.4304;66.0326;5.0725;4.3478;0.7246;0;0
06R_06V_02F_03M;lr104;1;1;06;02;03;50;33.3333;69.697;46.1538;54.450267;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_03M;lr105;1;1;06;02;03;100;100;50;20.5882;35.70625;31.387;60.6522;47.8333;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_03M;lr101;1;1;06;02;03;100;100;60.4651;15.3846;34.119033;43.2435;74.1739;56.5587;10.1449;7.2464;2.8986;0.4106;11.0742
06R_06V_02F_03M;lr102;1;1;06;02;03;50;66.6667;76.3158;41.6667;57.383067;80.0565;92.8826;87.829;10.8696;8.6957;2.1739;3.996;5.5814
06R_06V_02F_03M;lr103;1;1;06;02;03;66.6667;100;81.25;23.6842;55.0291;39.6304;90.4304;66.0326;5.0725;4.3478;0.7246;0;0
06R_06V_02F_03M;lr104;1;1;06;02;03;50;33.3333;69.697;30;52.424267;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_03M;lr105;1;1;06;02;03;100;100;50;20.5882;35.70625;31.387;60.6522;47.8333;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_03M;lr101;1;1;06;02;03;100;100;60.4651;20.5882;33.211417;43.2435;74.1739;56.5587;10.1449;7.2464;2.8986;0.4106;11.0742
06R_06V_02F_03M;lr102;1;1;06;02;03;50;66.6667;68.4211;34.4828;54.4402;80.0565;92.8826;87.829;10.8696;8.6957;2.1739;3.996;5.5814
06R_06V_02F_03M;lr103;1;1;06;02;03;66.6667;100;81.25;34.6154;56.850975;39.6304;90.4304;66.0326;5.0725;4.3478;0.7246;0;0
06R_06V_02F_03M;lr104;1;1;06;02;03;50;33.3333;73.0769;30;57.5913;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_03M;lr105;1;1;06;02;03;100;100;50;20.5882;35.70625;31.387;60.6522;47.8333;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_03M;lr101;1;1;06;02;03;100;100;60.4651;15.3846;35.247617;43.2435;74.1739;56.5587;10.1449;7.2464;2.8986;0.4106;11.0742
06R_06V_02F_03M;lr102;1;1;06;02;03;50;66.6667;76.3158;52.6316;65.7895;80.0565;92.8826;87.829;10.8696;8.6957;2.1739;3.996;5.5814
06R_06V_02F_03M;lr103;1;1;06;02;03;66.6667;100;100;23.6842;58.2648;39.6304;90.4304;66.0326;5.0725;4.3478;0.7246;0;0
06R_06V_02F_03M;lr104;1;1;06;02;03;50;33.3333;69.697;36.3636;51.186867;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_03M;lr105;1;1;06;02;03;100;100;50;20.5882;35.70625;31.387;60.6522;47.8333;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_03M;lr201;2;1;06;02;03;33.3333;66.6667;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_03M;lr202;2;1;06;02;03;16.6667;66.6667;73.6842;73.6842;73.6842;54.589;54.589;54.589;0.75;0.5;0.25;0;12.3083
06R_06V_02F_03M;lr203;2;1;06;02;03;16.6667;66.6667;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_03M;lr204;2;1;06;02;03;33.3333;100;78.125;23.6842;50.9046;12.963;48.154;30.5585;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_03M;lr205;2;1;06;02;03;16.6667;66.6667;100;100;100;54.049;54.049;54.049;1.75;1.5;0.25;0;0.4255
06R_06V_02F_03M;lr201;2;1;06;02;03;33.3333;66.6667;88.4615;55.8824;72.17195;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;23.3836
06R_06V_02F_03M;lr202;2;1;06;02;03;16.6667;66.6667;90.625;90.625;90.625;54.589;54.589;54.589;0.75;0.5;0.25;0;0.6815
06R_06V_02F_03M;lr203;2;1;06;02;03;16.6667;66.6667;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_03M;lr204;2;1;06;02;03;33.3333;100;65.7895;23.6842;44.73685;12.963;48.154;30.5585;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_03M;lr205;2;1;06;02;03;16.6667;66.6667;100;100;100;54.049;54.049;54.049;1.75;1.5;0.25;0;0.0759
06R_06V_02F_03M;lr201;2;1;06;02;03;33.3333;66.6667;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_03M;lr202;2;1;06;02;03;16.6667;66.6667;73.6842;73.6842;73.6842;54.589;54.589;54.589;0.75;0.5;0.25;0;12.3083
06R_06V_02F_03M;lr203;2;1;06;02;03;16.6667;66.6667;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_03M;lr204;2;1;06;02;03;33.3333;100;96.1538;28.125;62.1394;12.963;48.154;30.5585;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_03M;lr205;2;1;06;02;03;16.6667;66.6667;88.4615;88.4615;88.4615;54.049;54.049;54.049;1.75;1.5;0.25;0;0.0444
06R_06V_02F_03M;lr201;2;1;06;02;03;33.3333;66.6667;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_03M;lr202;2;1;06;02;03;16.6667;66.6667;90.625;90.625;90.625;54.589;54.589;54.589;0.75;0.5;0.25;0;0.6815
06R_06V_02F_03M;lr203;2;1;06;02;03;16.6667;66.6667;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;3.8612;1.3988
06R_06V_02F_03M;lr204;2;1;06;02;03;33.3333;100;78.125;28.125;53.125;12.963;48.154;30.5585;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_03M;lr205;2;1;06;02;03;16.6667;66.6667;88.4615;88.4615;88.4615;54.049;54.049;54.049;2.25;1.5;0.75;0;0.4366
06R_06V_02F_03M;lr201;2;1;06;02;03;33.3333;66.6667;88.4615;55.8824;72.17195;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;23.3836
06R_06V_02F_03M;lr202;2;1;06;02;03;16.6667;66.6667;76.3158;76.3158;76.3158;54.589;54.589;54.589;0.75;0.5;0.25;0;0.6815
06R_06V_02F_03M;lr203;2;1;06;02;03;16.6667;66.6667;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_03M;lr204;2;1;06;02;03;33.3333;100;96.1538;23.6842;59.919;12.963;48.154;30.5585;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_03M;lr205;2;1;06;02;03;16.6667;66.6667;88.4615;88.4615;88.4615;54.049;54.049;54.049;1.75;1.5;0.25;0;0.0759
06R_06V_02F_04M;lr101;1;1;06;02;04;100;100;76.4706;13.4615;36.135517;41.7957;73.1826;55.6703;7.0652;5.4348;1.6304;0.4099;11.1661
06R_06V_02F_04M;lr102;1;1;06;02;04;50;75;76.3158;41.6667;62.134533;79.8696;92.8826;87.7667;7.971;5.7971;2.1739;3.996;5.5827
06R_06V_02F_04M;lr103;1;1;06;02;04;66.6667;75;100;34.6154;58.65385;39.6304;88.5348;65.1402;5.0725;4.3478;0.7246;0;0
06R_06V_02F_04M;lr104;1;1;06;02;04;50;25;88.4615;36.3636;57.4417;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_04M;lr105;1;1;06;02;04;100;75;50;20.5882;35.70625;31.387;60.6522;47.4558;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_04M;lr101;1;1;06;02;04;100;100;60.4651;15.3846;35.452833;41.7957;73.1826;55.6703;7.0652;5.4348;1.6304;0.4099;11.1661
06R_06V_02F_04M;lr102;1;1;06;02;04;50;75;76.3158;41.6667;62.134533;79.8696;92.8826;87.7667;7.971;5.7971;2.1739;3.996;5.5827
06R_06V_02F_04M;lr103;1;1;06;02;04;66.6667;75;100;28.125;59.915875;39.6304;88.5348;65.1402;5.0725;4.3478;0.7246;0;0
06R_06V_02F_04M;lr104;1;1;06;02;04;50;25;69.697;46.1538;54.450267;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_04M;lr105;1;1;06;02;04;100;75;50;20.5882;35.70625;31.387;60.6522;47.4558;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_04M;lr101;1;1;06;02;04;100;100;58.8235;18.6047;33.732333;41.7957;73.1826;55.6703;7.0652;5.4348;1.6304;0.4099;11.1661
06R_06V_02F_04M;lr102;1;1;06;02;04;50;75;76.3158;41.6667;57.383067;79.8696;92.8826;87.7667;7.971;5.7971;2.1739;3.996;5.5827
06R_06V_02F_04M;lr103;1;1;06;02;04;66.6667;75;81.25;23.6842;55.0291;39.6304;88.5348;65.1402;5.0725;4.3478;0.7246;0;0
06R_06V_02F_04M;lr104;1;1;06;02;04;50;25;69.697;30;52.424267;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_04M;lr105;1;1;06;02;04;100;75;50;20.5882;35.70625;31.387;60.6522;47.4558;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_04M;lr101;1;1;06;02;04;100;100;60.4651;13.4615;35.519917;41.7957;73.1826;55.6703;7.0652;5.4348;1.6304;0.4099;11.1661
06R_06V_02F_04M;lr102;1;1;06;02;04;50;75;68.4211;34.4828;54.4402;79.8696;92.8826;87.7667;7.971;5.7971;2.1739;3.996;5.5827
06R_06V_02F_04M;lr103;1;1;06;02;04;66.6667;75;81.25;34.6154;56.850975;39.6304;88.5348;65.1402;5.0725;4.3478;0.7246;0;0
06R_06V_02F_04M;lr104;1;1;06;02;04;50;25;73.0769;30;57.5913;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_04M;lr105;1;1;06;02;04;100;75;50;20.5882;35.70625;31.387;60.6522;47.4558;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_04M;lr101;1;1;06;02;04;100;100;60.4651;13.4615;35.519917;41.7957;73.1826;55.6703;7.0652;5.4348;1.6304;0.4099;11.1661
06R_06V_02F_04M;lr102;1;1;06;02;04;50;75;76.3158;52.6316;65.7895;79.8696;92.8826;87.7667;7.971;5.7971;2.1739;3.996;5.5827
06R_06V_02F_04M;lr103;1;1;06;02;04;66.6667;75;100;23.6842;58.2648;39.6304;88.5348;65.1402;5.0725;4.3478;0.7246;0;0
06R_06V_02F_04M;lr104;1;1;06;02;04;50;25;69.697;36.3636;51.186867;38.2739;82.6087;62.5116;4.3478;4.3478;0;0;2.594
06R_06V_02F_04M;lr105;1;1;06;02;04;100;75;50;20.5882;35.70625;31.387;60.6522;47.4558;5.0725;4.3478;0.7246;0;3.9122
06R_06V_02F_04M;lr201;2;1;06;02;04;33.3333;50;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_04M;lr202;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;54.589;54.589;54.589;0.75;0.5;0.25;0;0
06R_06V_02F_04M;lr203;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_04M;lr204;2;1;06;02;04;33.3333;75;78.125;23.6842;50.9046;12.963;48.103;30.533;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_04M;lr205;2;1;06;02;04;16.6667;75;88.4615;88.4615;88.4615;54.045;54.045;54.045;1.3333;1;0.3333;0;0.2498
06R_06V_02F_04M;lr201;2;1;06;02;04;33.3333;50;88.4615;55.8824;72.17195;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;23.3836
06R_06V_02F_04M;lr202;2;1;06;02;04;16.6667;50;90.625;90.625;90.625;54.589;54.589;54.589;0.75;0.5;0.25;0;0.6815
06R_06V_02F_04M;lr203;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_04M;lr204;2;1;06;02;04;33.3333;75;65.7895;23.6842;44.73685;12.963;48.103;30.533;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_04M;lr205;2;1;06;02;04;16.6667;50;82.6923;82.6923;82.6923;54.045;54.045;54.045;1.75;1.5;0.25;0;0.6217
06R_06V_02F_04M;lr201;2;1;06;02;04;33.3333;50;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_04M;lr202;2;1;06;02;04;16.6667;50;73.6842;73.6842;73.6842;54.589;54.589;54.589;0.75;0.5;0.25;0;12.3083
06R_06V_02F_04M;lr203;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_04M;lr204;2;1;06;02;04;33.3333;75;78.125;28.125;53.125;12.963;48.103;30.533;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_04M;lr205;2;1;06;02;04;16.6667;50;88.4615;88.4615;88.4615;54.045;54.045;54.045;2.25;1.5;0.75;0;0.6476
06R_06V_02F_04M;lr201;2;1;06;02;04;33.3333;50;88.4615;36.5385;62.5;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;25.8459
06R_06V_02F_04M;lr202;2;1;06;02;04;16.6667;50;90.625;90.625;90.625;54.589;54.589;54.589;0.75;0.5;0.25;0;0.6815
06R_06V_02F_04M;lr203;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;4.3507;1.3988
06R_06V_02F_04M;lr204;2;1;06;02;04;33.3333;75;65.7895;28.125;46.95725;12.963;48.103;30.533;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_04M;lr205;2;1;06;02;04;16.6667;50;88.4615;88.4615;88.4615;54.045;54.045;54.045;1.75;1.5;0.25;0;0.3904
06R_06V_02F_04M;lr201;2;1;06;02;04;33.3333;50;88.4615;55.8824;72.17195;16.267;63.072;39.6695;0.75;0.5;0.25;0.0476;23.3836
06R_06V_02F_04M;lr202;2;1;06;02;04;16.6667;50;73.6842;73.6842;73.6842;54.589;54.589;54.589;0.75;0.5;0.25;0;12.3083
06R_06V_02F_04M;lr203;2;1;06;02;04;16.6667;50;87.5;87.5;87.5;68.632;68.632;68.632;1.75;1.5;0.25;0.5362;0.5362
06R_06V_02F_04M;lr204;2;1;06;02;04;33.3333;75;65.7895;23.6842;44.73685;12.963;48.103;30.533;0.8333;0.6667;0.1667;0;1.512
06R_06V_02F_04M;lr205;2;1;06;02;04;16.6667;75;88.4615;88.4615;88.4615;54.045;54.045;54.045;1.3333;1;0.3333;0;0.705
06R_06V_04F_03M;lr101;1;1;06;04;03;83.3333;100;60.4651;20.5882;37.65178;46.5265;99.4612;61.1543;12.2449;10.8844;1.3605;0;12.8074
06R_06V_04F_03M;lr102;1;1;06;04;03;66.6667;100;95.8333;5.2632;43.667775;63.9658;87.594;77.3793;20.6553;15.6695;4.9858;0;4.4524
06R_06V_04F_03M;lr103;1;1;06;04;03;100;100;73.0769;15.625;41.95345;55.3958;78.2167;65.8097;27.7778;19.4444;8.3333;0;0.3707
06R_06V_04F_03M;lr104;1;1;06;04;03;66.6667;100;73.0769;21.2121;47.94725;34.4929;86.2321;58.8884;12.5;9.5238;2.9762;0;0
06R_06V_04F_03M;lr105;1;1;06;04;03;100;100;50;13.4615;37.702983;37.1565;75;62.6457;26.087;17.3913;8.6957;0;2.7186
06R_06V_04F_03M;lr101;1;1;06;04;03;83.3333;100;60.4651;20.5882;37.65178;46.5265;99.4612;61.1543;12.2449;10.8844;1.3605;0;12.8074
06R_06V_04F_03M;lr102;1;1;06;04;03;66.6667;100;79.3103;4.1667;43.237675;63.9658;87.594;77.3793;20.6553;15.6695;4.9858;0;4.4524
06R_06V_04F_03M;lr103;1;1;06;04;03;100;100;59.375;19.2308;38.4489;55.3958;78.2167;65.8097;27.7778;19.4444;8.3333;0;0.3707
06R_06V_04F_03M;lr104;1;1;06;04;03;66.6667;100;60.6061;17.5;43.276525;34.4929;86.2321;58.8884;12.5;9.5238;2.9762;0;0
06R_06V_04F_03M;lr105;1;1;06;04;03;100;100;55.8824;13.4615;37.80955;37.1565;75;62.6457;26.087;17.3913;8.6957;0;2.7186
06R_06V_04F_03M;lr101;1;1;06;04;03;83.3333;100;60.4651;20.5882;37.65178;46.5265;99.4612;61.1543;12.2449;10.8844;1.3605;0;12.8074
06R_06V_04F_03M;lr102;1;1;06;04;03;66.6667;100;68.4211;5.2632;36.129425;63.9658;87.594;77.3793;20.6553;15.6695;4.9858;0;4.8868
06R_06V_04F_03M;lr103;1;1;06;04;03;100;100;73.0769;15.625;39.884867;55.3958;78.2167;65.8097;27.7778;19.4444;8.3333;0;0.3707
06R_06V_04F_03M;lr104;1;1;06;04;03;66.6667;100;50;21.2121;41.553025;34.4929;86.2321;58.8884;12.5;9.5238;2.9762;0;0
06R_06V_04F_03M;lr105;1;1;06;04;03;100;100;60.4651;20.5882;36.578333;37.1565;75;62.6457;26.087;17.3913;8.6957;0;2.7186
06R_06V_04F_03M;lr101;1;1;06;04;03;83.3333;100;60.4651;20.5882;37.65178;46.5265;99.4612;61.1543;12.2449;10.8844;1.3605;0;12.8074
06R_06V_04F_03M;lr102;1;1;06;04;03;66.6667;100;76.3158;4.1667;34.617;63.9658;87.594;77.3793;20.6553;15.6695;4.9858;0;4.8868
06R_06V_04F_03M;lr103;1;1;06;04;03;100;100;59.375;15.625;38.1073;55.3958;78.2167;65.8097;27.7778;19.4444;8.3333;0;0.3707
06R_06V_04F_03M;lr104;1;1;06;04;03;66.6667;100;73.0769;17.5;49.67075;34.4929;86.2321;58.8884;12.5;9.5238;2.9762;0;0
06R_06V_04F_03M;lr105;1;1;06;04;03;100;100;50;16.2791;36.898;37.1565;75;62.6457;26.087;17.3913;8.6957;0;2.7186
06R_06V_04F_03M;lr101;1;1;06;04;03;83.3333;100;60.4651;20.5882;37.65178;46.5265;99.4612;61.1543;12.2449;10.8844;1.3605;0;12.8074
06R_06V_04F_03M;lr102;1;1;06;04;03;66.6667;100;76.3158;3.4483;36.772175;63.9658;87.594;77.3793;20.6553;15.6695;4.9858;0;4.8868
06R_06V_04F_03M;lr103;1;1;06;04;03;100;100;59.375;18.4211;38.60705;55.3958;78.2167;65.8097;27.7778;19.4444;8.3333;0;0.3707
06R_06V_04F_03M;lr104;1;1;06;04;03;66.6667;100;73.0769;21.2121;50.4662;34.4929;86.2321;58.8884;12.5;9.5238;2.9762;0;0
06R_06V_04F_03M;lr105;1;1;06;04;03;100;100;55.8824;13.4615;37.541217;37.1565;75;62.6457;26.087;17.3913;8.6957;0;2.7186
06R_06V_04F_03M;lr201;2;1;06;04;03;33.3333;100;88.4615;36.5385;62.5;23.293;70.367;46.83;3.1667;2.6667;0.5;17.3228;23.5252
06R_06V_04F_03M;lr202;2;1;06;04;03;33.3333;100;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_03M;lr203;2;1;06;04;03;33.3333;66.6667;87.5;59.0909;73.29545;20.141;59.615;39.878;5.75;5;0.75;6.1965;0.0126
06R_06V_04F_03M;lr204;2;1;06;04;03;33.3333;66.6667;59.375;42.1053;50.74015;28.982;47.456;38.219;3.5;3.5;0;0;0
06R_06V_04F_03M;lr205;2;1;06;04;03;16.6667;66.6667;100;100;100;60.407;60.407;60.407;2.75;2.5;0.25;0;0
06R_06V_04F_03M;lr201;2;1;06;04;03;33.3333;100;88.4615;55.8824;72.17195;23.293;70.367;46.83;3.1667;2.6667;0.5;17.3228;23.5252
06R_06V_04F_03M;lr202;2;1;06;04;03;33.3333;100;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_03M;lr203;2;1;06;04;03;33.3333;66.6667;87.5;59.0909;73.29545;20.141;59.615;39.878;5.75;5;0.75;6.1965;0.0126
06R_06V_04F_03M;lr204;2;1;06;04;03;33.3333;66.6667;73.0769;50;61.53845;28.982;47.456;38.219;3.5;3.5;0;0;0
06R_06V_04F_03M;lr205;2;1;06;04;03;16.6667;66.6667;82.6923;82.6923;82.6923;60.407;60.407;60.407;2.75;2.5;0.25;0;0
06R_06V_04F_03M;lr201;2;1;06;04;03;33.3333;100;88.4615;44.186;66.32375;23.293;70.367;46.83;3.1667;2.6667;0.5;17.3228;23.5252
06R_06V_04F_03M;lr202;2;1;06;04;03;33.3333;100;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_03M;lr203;2;1;06;04;03;33.3333;66.6667;87.5;59.0909;73.29545;20.141;59.615;39.878;5.75;5;0.75;6.1965;0.0126
06R_06V_04F_03M;lr204;2;1;06;04;03;33.3333;66.6667;73.0769;42.1053;57.5911;28.982;47.456;38.219;3.5;3.5;0;0;0
06R_06V_04F_03M;lr205;2;1;06;04;03;16.6667;66.6667;100;100;100;60.407;60.407;60.407;2.75;2.5;0.25;0;0
06R_06V_04F_03M;lr201;2;1;06;04;03;33.3333;100;88.4615;55.8824;72.17195;23.293;70.367;46.83;3.1667;2.6667;0.5;17.3228;23.5252
06R_06V_04F_03M;lr202;2;1;06;04;03;33.3333;100;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_03M;lr203;2;1;06;04;03;33.3333;66.6667;87.5;59.0909;73.29545;20.141;59.615;39.878;5.75;5;0.75;6.1965;0.0126
06R_06V_04F_03M;lr204;2;1;06;04;03;33.3333;66.6667;73.0769;50;61.53845;28.982;47.456;38.219;3.5;3.5;0;0;0
06R_06V_04F_03M;lr205;2;1;06;04;03;16.6667;66.6667;82.6923;82.6923;82.6923;60.407;60.407;60.407;2.75;2.5;0.25;0;0
06R_06V_04F_03M;lr201;2;1;06;04;03;33.3333;100;88.4615;55.8824;72.17195;23.293;70.367;46.83;3.1667;2.6667;0.5;17.3228;23.5252
06R_06V_04F_03M;lr202;2;1;06;04;03;33.3333;100;92.1053;31.5789;61.8421;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_03M;lr203;2;1;06;04;03;33.3333;66.6667;87.5;59.0909;73.29545;20.141;59.615;39.878;5.75;5;0.75;6.1965;0.0126
06R_06V_04F_03M;lr204;2;1;06;04;03;33.3333;66.6667;61.5385;59.375;60.45675;28.982;47.456;38.219;3.5;3.5;0;0;0
06R_06V_04F_03M;lr205;2;1;06;04;03;16.6667;66.6667;82.6923;82.6923;82.6923;60.407;60.407;60.407;2.75;2.5;0.25;0;0
06R_06V_04F_04M;lr101;1;1;06;04;04;83.3333;100;85.2941;18.6047;45.77292;46.2857;98.9224;60.1339;9.6939;8.1633;1.5306;0;12.8882
06R_06V_04F_04M;lr102;1;1;06;04;04;66.6667;100;60.4167;5.2632;32.116825;51.5385;86.265;73.9402;13.8889;11.7521;2.1368;0;0.4791
06R_06V_04F_04M;lr103;1;1;06;04;04;100;100;73.0769;15.625;41.131083;52.4333;83.5375;67.6646;20.3125;14.5833;5.7292;0;4.3186
06R_06V_04F_04M;lr104;1;1;06;04;04;66.6667;100;73.0769;21.2121;47.94725;34.4536;85.2214;58.6259;12.0536;7.1429;4.9107;0;0
06R_06V_04F_04M;lr105;1;1;06;04;04;100;100;50;13.4615;37.702983;37.1565;73.9913;62.1;18.4783;13.0435;5.4348;0;2.7186
06R_06V_04F_04M;lr101;1;1;06;04;04;83.3333;100;85.2941;16.2791;41.0944;46.2857;98.9224;60.1339;9.6939;8.1633;1.5306;0;12.8882
06R_06V_04F_04M;lr102;1;1;06;04;04;66.6667;100;68.4211;5.2632;36.814725;51.5385;86.265;73.9402;13.8889;11.7521;2.1368;0;0.4791
06R_06V_04F_04M;lr103;1;1;06;04;04;100;100;73.0769;15.625;40.289733;52.4333;83.5375;67.6646;20.3125;14.5833;5.7292;0;4.3186
