group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
06R_06V_04I_04M;lr102;1;1;06;04;04;50;75;94.8276;10.4167;52.6253;80.9784;98.1552;88.1063;33.3362;33.3362;0;1.3459;4.1465
06R_06V_04I_04M;lr103;1;1;06;04;04;50;75;73.0769;18.4211;50.291;42.113;86.1913;64.7638;17.7145;15.5362;2.1783;0;0
06R_06V_04I_04M;lr104;1;1;06;04;04;50;100;76.9231;30;60;45.7652;84.5435;67.4058;18.2337;14.3913;3.8424;0.2157;1.1145
06R_06V_04I_04M;lr105;1;1;06;04;04;66.6667;100;88.4615;16.2791;46.533975;37.0348;68.5565;55.7859;25.0239;18.3457;6.6783;0;1.5174
06R_06V_04I_04M;lr201;2;1;06;04;04;33.3333;100;86.5385;46.5116;66.52505;24.828;64.76;44.794;6.0072;4.3825;1.6248;12.2915;31.4308
06R_06V_04I_04M;lr202;2;1;06;04;04;16.6667;100;87.5;87.5;87.5;54.787;54.787;54.787;5.3665;4.0355;1.331;0;0.3924
06R_06V_04I_04M;lr203;2;1;06;04;04;16.6667;75;87.5;87.5;87.5;68.189;68.189;68.189;10.2963;7.8983;2.398;3.2102;2.6661
06R_06V_04I_04M;lr204;2;1;06;04;04;33.3333;100;96.875;34.6154;65.7452;19.357;40.804;30.0805;6.196;5.219;0.977;0;0
06R_06V_04I_04M;lr205;2;1;06;04;04;16.6667;75;100;100;100;53.522;53.522;53.522;5.74;5.1033;0.6367;0;0.8053
06R_06V_04I_04M;lr201;2;1;06;04;04;33.3333;100;86.5385;46.5116;66.52505;24.828;64.76;44.794;6.0072;4.3825;1.6248;12.2915;31.4308
06R_06V_04I_04M;lr202;2;1;06;04;04;16.6667;100;73.6842;73.6842;73.6842;54.787;54.787;54.787;5.3665;4.0355;1.331;0;0.3924
06R_06V_04I_04M;lr203;2;1;06;04;04;16.6667;75;100;100;100;68.189;68.189;68.189;8.98;7.8613;1.1187;5.7971;0.8682
06R_06V_04I_04M;lr204;2;1;06;04;04;33.3333;100;81.5789;23.6842;52.63155;19.357;40.804;30.0805;6.196;5.219;0.977;0;0
06R_06V_04I_04M;lr205;2;1;06;04;04;16.6667;75;82.6923;82.6923;82.6923;53.522;53.522;53.522;5.74;5.1033;0.6367;0;1.037
06R_06V_04I_04M;lr201;2;1;06;04;04;33.3333;100;86.5385;46.5116;66.52505;24.828;64.76;44.794;6.0072;4.3825;1.6248;12.2915;31.4308
06R_06V_04I_04M;lr202;2;1;06;04;04;16.6667;100;84.2105;84.2105;84.2105;54.787;54.787;54.787;6.6202;4.0925;2.5278;0;0.6553
06R_06V_04I_04M;lr203;2;1;06;04;04;16.6667;75;100;100;100;68.189;68.189;68.189;8.98;7.8613;1.1187;5.7971;0.8682
06R_06V_04I_04M;lr204;2;1;06;04;04;33.3333;100;96.875;23.6842;60.2796;19.357;40.804;30.0805;6.196;5.219;0.977;0;0
06R_06V_04I_04M;lr205;2;1;06;04;04;16.6667;75;82.6923;82.6923;82.6923;53.522;53.522;53.522;6.8343;4.995;1.8393;0;0.9884
06R_06V_04I_04M;lr201;2;1;06;04;04;33.3333;100;86.5385;58.8235;72.681;24.828;64.76;44.794;6.0072;4.3825;1.6248;12.2915;31.4308
06R_06V_04I_04M;lr202;2;1;06;04;04;16.6667;100;87.5;87.5;87.5;54.787;54.787;54.787;5.3665;4.0355;1.331;0;0.3924
06R_06V_04I_04M;lr203;2;1;06;04;04;16.6667;75;87.5;87.5;87.5;68.189;68.189;68.189;8.6377;6.4843;2.1533;0;0
06R_06V_04I_04M;lr204;2;1;06;04;04;33.3333;100;81.5789;34.6154;58.09715;19.357;40.804;30.0805;6.196;5.219;0.977;0;0
06R_06V_04I_04M;lr205;2;1;06;04;04;16.6667;75;88.4615;88.4615;88.4615;53.522;53.522;53.522;5.74;5.1033;0.6367;0;1.108
06R_06V_04I_04M;lr201;2;1;06;04;04;33.3333;100;86.5385;58.8235;72.681;24.828;64.76;44.794;6.0072;4.3825;1.6248;12.2915;31.4308
06R_06V_04I_04M;lr202;2;1;06;04;04;16.6667;100;87.5;87.5;87.5;54.787;54.787;54.787;6.7722;4.0925;2.6798;0;0.5622
06R_06V_04I_04M;lr203;2;1;06;04;04;16.6667;75;87.5;87.5;87.5;68.189;68.189;68.189;8.9087;6.4483;2.4603;7.2006;0.8682
06R_06V_04I_04M;lr204;2;1;06;04;04;33.3333;100;81.5789;34.6154;58.09715;19.357;40.804;30.0805;6.196;5.219;0.977;0;0
06R_06V_04I_04M;lr205;2;1;06;04;04;16.6667;75;82.6923;82.6923;82.6923;53.522;53.522;53.522;6.5433;5.1117;1.4317;0;0.837
08R_08V_02I_03M;lr101;1;1;08;02;03;87.5;100;86.5385;16.2791;37.768143;49.4826;78.8261;58.8118;19.5536;13.9971;5.5565;0.4336;19.5611
08R_08V_02I_03M;lr102;1;1;08;02;03;62.5;66.6667;95.8333;8.6207;50.062;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_03M;lr103;1;1;08;02;03;37.5;66.6667;84.6154;59.375;68.509633;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_03M;lr104;1;1;08;02;03;37.5;66.6667;60.6061;47.5;56.035367;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_03M;lr105;1;1;08;02;03;50;66.6667;88.4615;25;53.365375;43.3348;81;60.5478;15.0348;15.0348;0;0;4.9673
08R_08V_02I_03M;lr101;1;1;08;02;03;87.5;100;86.5385;16.2791;37.064614;49.4826;78.8261;58.8118;19.5536;13.9971;5.5565;0.4336;19.5611
08R_08V_02I_03M;lr102;1;1;08;02;03;62.5;66.6667;79.3103;8.6207;47.1166;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_03M;lr103;1;1;08;02;03;37.5;66.6667;84.6154;50;69.230767;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_03M;lr104;1;1;08;02;03;37.5;66.6667;92.3077;50;71.794867;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_03M;lr105;1;1;08;02;03;50;66.6667;88.4615;25;53.365375;43.3348;81;60.5478;15.0348;15.0348;0;0;4.9673
08R_08V_02I_03M;lr101;1;1;08;02;03;87.5;100;86.5385;18.6047;38.383743;49.4826;78.8261;58.8118;19.5536;13.9971;5.5565;0.4336;19.5611
08R_08V_02I_03M;lr102;1;1;08;02;03;62.5;66.6667;79.3103;13.1579;44.48502;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_03M;lr103;1;1;08;02;03;37.5;66.6667;84.6154;42.1053;66.5992;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_03M;lr104;1;1;08;02;03;37.5;66.6667;73.0769;50;61.025633;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_03M;lr105;1;1;08;02;03;50;66.6667;88.4615;25;50.441275;43.3348;81;60.5478;15.0348;15.0348;0;0;4.9673
08R_08V_02I_03M;lr101;1;1;08;02;03;87.5;100;86.5385;16.2791;37.504343;49.4826;78.8261;58.8118;19.5536;13.9971;5.5565;0.4336;19.5611
08R_08V_02I_03M;lr102;1;1;08;02;03;62.5;66.6667;95.8333;13.1579;47.78962;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_03M;lr103;1;1;08;02;03;37.5;66.6667;84.6154;42.1053;66.5992;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_03M;lr104;1;1;08;02;03;37.5;66.6667;60.6061;57.5758;59.393967;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_03M;lr105;1;1;08;02;03;50;66.6667;88.4615;28.8462;50.855675;43.3348;81;60.5478;15.0348;15.0348;0;0;4.9673
08R_08V_02I_03M;lr101;1;1;08;02;03;87.5;100;86.5385;18.6047;38.119929;49.4826;78.8261;58.8118;19.5536;13.9971;5.5565;0.4336;19.5611
08R_08V_02I_03M;lr102;1;1;08;02;03;62.5;66.6667;95.8333;8.6207;53.87326;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_03M;lr103;1;1;08;02;03;37.5;66.6667;84.6154;59.375;68.509633;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_03M;lr104;1;1;08;02;03;37.5;66.6667;73.0769;50;61.025633;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_03M;lr105;1;1;08;02;03;50;66.6667;88.4615;34.8837;54.365725;43.3348;81;60.5478;15.0348;15.0348;0;0;4.9673
08R_08V_02I_03M;lr201;2;1;08;02;03;25;33.3333;86.5385;82.6923;84.6154;29.102;65.708;47.405;6.708;6.708;0;0.1157;20.2806
08R_08V_02I_03M;lr202;2;1;08;02;03;25;66.6667;78.2609;43.4783;60.8696;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_03M;lr203;2;1;08;02;03;12.5;100;100;100;100;68.502;68.502;68.502;1.914;1.4677;0.4463;0;0
08R_08V_02I_03M;lr204;2;1;08;02;03;25;33.3333;96.1538;37.5;66.8269;17.362;51.017;34.1895;2.408;2.408;0;0;0
08R_08V_02I_03M;lr205;2;1;08;02;03;25;66.6667;88.4615;84.6154;86.53845;12.542;52.483;32.5125;2.97;2.387;0.583;0;0
08R_08V_02I_03M;lr201;2;1;08;02;03;25;33.3333;100;86.5385;93.26925;29.102;65.708;47.405;6.708;6.708;0;0.1157;20.2806
08R_08V_02I_03M;lr202;2;1;08;02;03;25;66.6667;94.7368;66.6667;80.70175;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_03M;lr203;2;1;08;02;03;12.5;100;85.2941;85.2941;85.2941;68.502;68.502;68.502;1.914;1.914;0;0;0.8642
08R_08V_02I_03M;lr204;2;1;08;02;03;25;33.3333;96.1538;46.1538;71.1538;17.362;51.017;34.1895;2.408;2.408;0;0;0
08R_08V_02I_03M;lr205;2;1;08;02;03;25;66.6667;90.3846;88.4615;89.42305;12.542;52.359;32.4505;2.9425;2.3595;0.583;0;0
08R_08V_02I_03M;lr201;2;1;08;02;03;25;33.3333;100;86.5385;93.26925;29.102;65.708;47.405;6.708;6.708;0;0.1157;20.2806
08R_08V_02I_03M;lr202;2;1;08;02;03;25;66.6667;78.2609;43.4783;60.8696;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_03M;lr203;2;1;08;02;03;12.5;100;85.2941;85.2941;85.2941;68.502;68.502;68.502;1.7927;1.582;0.2107;0;0
08R_08V_02I_03M;lr204;2;1;08;02;03;25;33.3333;96.1538;37.5;66.8269;17.362;51.017;34.1895;2.408;2.408;0;0;0
08R_08V_02I_03M;lr205;2;1;08;02;03;25;66.6667;88.4615;84.6154;86.53845;12.542;53.403;32.9725;2.9425;2.3595;0.583;0;0
08R_08V_02I_03M;lr201;2;1;08;02;03;25;33.3333;100;86.5385;93.26925;29.102;65.708;47.405;6.708;6.708;0;0.1157;20.2806
08R_08V_02I_03M;lr202;2;1;08;02;03;25;66.6667;78.2609;52.6316;65.44625;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_03M;lr203;2;1;08;02;03;12.5;100;100;100;100;68.502;68.502;68.502;1.914;1.4677;0.4463;0;0
08R_08V_02I_03M;lr204;2;1;08;02;03;25;33.3333;96.1538;46.1538;71.1538;17.362;51.017;34.1895;2.408;2.408;0;0;0
08R_08V_02I_03M;lr205;2;1;08;02;03;25;66.6667;90.3846;88.4615;89.42305;12.542;52.066;32.304;2.97;2.387;0.583;0;0
08R_08V_02I_03M;lr201;2;1;08;02;03;25;33.3333;86.5385;82.6923;84.6154;29.102;65.708;47.405;6.708;6.708;0;0.1157;20.2806
08R_08V_02I_03M;lr202;2;1;08;02;03;25;66.6667;78.2609;52.6316;65.44625;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_03M;lr203;2;1;08;02;03;12.5;100;100;100;100;68.502;68.502;68.502;1.6783;1.4677;0.2107;0;0
08R_08V_02I_03M;lr204;2;1;08;02;03;25;33.3333;65.7895;37.5;51.64475;17.362;51.017;34.1895;2.408;2.408;0;0;0
08R_08V_02I_03M;lr205;2;1;08;02;03;25;66.6667;95.3488;88.4615;91.90515;12.542;52.993;32.7675;2.97;2.387;0.583;0;0
08R_08V_02I_04M;lr101;1;1;08;02;04;87.5;100;86.5385;18.6047;37.328443;49.4826;78.8261;58.9124;13.7533;10.588;3.1652;0.4807;19.5447
08R_08V_02I_04M;lr102;1;1;08;02;04;62.5;50;95.8333;8.6207;50.062;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_04M;lr103;1;1;08;02;04;37.5;50;84.6154;59.375;68.509633;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_04M;lr104;1;1;08;02;04;37.5;50;60.6061;47.5;56.035367;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_04M;lr105;1;1;08;02;04;50;75;88.4615;25;53.365375;43.013;81;60.4674;12.7377;10.0739;2.6638;0;4.9934
08R_08V_02I_04M;lr101;1;1;08;02;04;87.5;100;86.5385;16.2791;36.8008;49.4826;78.8261;58.9124;13.7533;10.588;3.1652;0.4807;19.5447
08R_08V_02I_04M;lr102;1;1;08;02;04;62.5;50;79.3103;8.6207;47.1166;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_04M;lr103;1;1;08;02;04;37.5;50;84.6154;50;69.230767;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_04M;lr104;1;1;08;02;04;37.5;50;92.3077;50;71.794867;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_04M;lr105;1;1;08;02;04;50;75;88.4615;25;53.365375;43.013;81;60.4674;12.7377;10.0739;2.6638;0;4.9934
08R_08V_02I_04M;lr101;1;1;08;02;04;87.5;100;86.5385;16.2791;37.504329;49.4826;78.8261;58.9124;13.7533;10.588;3.1652;0.4807;19.5447
08R_08V_02I_04M;lr102;1;1;08;02;04;62.5;50;79.3103;13.1579;44.48502;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_04M;lr103;1;1;08;02;04;37.5;50;73.0769;61.5385;67.788467;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_04M;lr104;1;1;08;02;04;37.5;50;73.0769;50;61.025633;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_04M;lr105;1;1;08;02;04;50;75;88.4615;25;50.441275;43.013;81;60.4674;12.7377;10.0739;2.6638;0;4.9934
08R_08V_02I_04M;lr101;1;1;08;02;04;87.5;100;86.5385;20.5882;37.328429;49.4826;78.8261;58.9124;13.7533;10.588;3.1652;0.4807;19.5447
08R_08V_02I_04M;lr102;1;1;08;02;04;62.5;50;95.8333;13.1579;47.78962;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_04M;lr103;1;1;08;02;04;37.5;50;84.6154;42.1053;66.5992;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_04M;lr104;1;1;08;02;04;37.5;50;60.6061;57.5758;59.393967;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_04M;lr105;1;1;08;02;04;50;75;88.4615;28.8462;50.855675;43.013;81;60.4674;12.7377;10.0739;2.6638;0;4.9934
08R_08V_02I_04M;lr101;1;1;08;02;04;87.5;100;86.5385;16.2791;37.768143;49.4826;78.8261;58.9124;13.7533;10.588;3.1652;0.4807;19.5447
08R_08V_02I_04M;lr102;1;1;08;02;04;62.5;50;95.8333;8.6207;53.87326;38.0261;80.4435;67.0365;15.0435;9.3043;5.7391;0.0823;4.7694
08R_08V_02I_04M;lr103;1;1;08;02;04;37.5;50;84.6154;50;61.538467;66.2826;92.5304;79.1855;7.5261;7.5261;0;0;0
08R_08V_02I_04M;lr104;1;1;08;02;04;37.5;50;73.0769;50;61.025633;79.0043;83.9478;80.9232;14.4957;9.5587;4.937;0;2.1662
08R_08V_02I_04M;lr105;1;1;08;02;04;50;75;88.4615;34.8837;54.365725;43.013;81;60.4674;12.7377;10.0739;2.6638;0;4.9934
08R_08V_02I_04M;lr201;2;1;08;02;04;25;25;86.5385;82.6923;84.6154;28.764;65.708;47.236;6.84;6.84;0;0.2367;20.6733
08R_08V_02I_04M;lr202;2;1;08;02;04;25;50;78.2609;43.4783;60.8696;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_04M;lr203;2;1;08;02;04;12.5;75;100;100;100;68.426;68.426;68.426;1.994;1.5477;0.4463;0;0
08R_08V_02I_04M;lr204;2;1;08;02;04;25;75;96.875;34.6154;65.7452;14.292;53.91;34.101;1.9813;1.5927;0.3887;0;1.0565
08R_08V_02I_04M;lr205;2;1;08;02;04;25;50;95.3488;88.4615;91.90515;12.542;51.387;31.9645;2.469;1.9975;0.4715;0;0
08R_08V_02I_04M;lr201;2;1;08;02;04;25;25;100;86.5385;93.26925;28.764;65.708;47.236;6.84;6.84;0;0.2367;20.6733
08R_08V_02I_04M;lr202;2;1;08;02;04;25;50;94.7368;66.6667;80.70175;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_04M;lr203;2;1;08;02;04;12.5;75;85.2941;85.2941;85.2941;68.426;68.426;68.426;1.994;1.994;0;0;0.8652
08R_08V_02I_04M;lr204;2;1;08;02;04;25;75;81.5789;34.6154;58.09715;14.292;53.91;34.101;1.9813;1.5927;0.3887;0;1.0565
08R_08V_02I_04M;lr205;2;1;08;02;04;12.5;75;90.3846;90.3846;90.3846;63.995;63.995;63.995;2.46;2.1457;0.3143;0;0
08R_08V_02I_04M;lr201;2;1;08;02;04;25;25;100;86.5385;93.26925;28.764;65.708;47.236;6.84;6.84;0;0.2367;20.6733
08R_08V_02I_04M;lr202;2;1;08;02;04;25;50;78.2609;43.4783;60.8696;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_04M;lr203;2;1;08;02;04;12.5;75;85.2941;85.2941;85.2941;68.426;68.426;68.426;1.9127;1.702;0.2107;0;0
08R_08V_02I_04M;lr204;2;1;08;02;04;25;75;96.875;34.6154;65.7452;14.292;53.91;34.101;1.9813;1.5927;0.3887;0;1.0565
08R_08V_02I_04M;lr205;2;1;08;02;04;12.5;75;90.3846;90.3846;90.3846;63.995;63.995;63.995;2.46;2.1457;0.3143;0;0
08R_08V_02I_04M;lr201;2;1;08;02;04;25;25;100;86.5385;93.26925;28.764;65.708;47.236;6.84;6.84;0;0.2367;20.6733
08R_08V_02I_04M;lr202;2;1;08;02;04;25;50;78.2609;52.6316;65.44625;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_04M;lr203;2;1;08;02;04;12.5;75;100;100;100;68.426;68.426;68.426;1.994;1.5477;0.4463;0;0
08R_08V_02I_04M;lr204;2;1;08;02;04;25;75;96.875;34.6154;65.7452;14.292;53.91;34.101;1.9813;1.5927;0.3887;0;1.0565
08R_08V_02I_04M;lr205;2;1;08;02;04;25;50;90.3846;88.4615;89.42305;12.542;51.083;31.8125;2.469;1.9975;0.4715;0;0
08R_08V_02I_04M;lr201;2;1;08;02;04;25;25;86.5385;82.6923;84.6154;28.764;65.708;47.236;6.84;6.84;0;0.2367;20.6733
08R_08V_02I_04M;lr202;2;1;08;02;04;25;50;78.2609;52.6316;65.44625;28.111;41.299;34.705;4.0525;3.4825;0.57;0;0.977
08R_08V_02I_04M;lr203;2;1;08;02;04;12.5;75;100;100;100;68.426;68.426;68.426;1.7583;1.5477;0.2107;0;0
08R_08V_02I_04M;lr204;2;1;08;02;04;25;75;96.875;28.125;62.5;14.292;53.91;34.101;1.9813;1.5927;0.3887;0;1.0565
08R_08V_02I_04M;lr205;2;1;08;02;04;12.5;75;90.3846;90.3846;90.3846;63.995;63.995;63.995;2.46;2.1457;0.3143;0;0
08R_08V_04I_03M;lr101;1;1;08;04;03;87.5;100;86.5385;16.2791;37.869629;48.4298;90.4638;70.2474;54.9362;35.5844;19.3518;0.9182;17.2107
08R_08V_04I_03M;lr102;1;1;08;04;03;62.5;100;68.4211;10.4167;39.61814;34.6478;97.5217;67.1852;36.8406;23.5348;13.3058;1.6608;2.166
08R_08V_04I_03M;lr103;1;1;08;04;03;37.5;100;100;61.5385;76.762833;55.4913;96.9348;81.7362;25.9464;18.4435;7.5029;0;0
08R_08V_04I_03M;lr104;1;1;08;04;03;62.5;100;72.7273;26.9231;50.43008;32.7435;92.3522;56.4843;30.4797;21.2841;9.1957;0;0
08R_08V_04I_03M;lr105;1;1;08;04;03;62.5;100;60.4651;34.8837;45.3804;40.065;79.7439;61.3634;41.7615;30.4295;11.332;0;4.4789
08R_08V_04I_03M;lr101;1;1;08;04;03;87.5;100;86.5385;16.2791;35.6643;48.4298;90.4638;70.2474;54.9362;35.5844;19.3518;0.9182;17.2107
08R_08V_04I_03M;lr102;1;1;08;04;03;62.5;100;68.4211;10.4167;41.81112;34.6478;97.5217;67.1852;36.8406;23.5348;13.3058;1.6608;2.166
08R_08V_04I_03M;lr103;1;1;08;04;03;37.5;100;84.6154;50;67.678833;55.4913;96.9348;81.7362;25.9464;18.4435;7.5029;0;0
08R_08V_04I_03M;lr104;1;1;08;04;03;62.5;100;73.0769;21.2121;51.8578;32.7435;92.3522;56.4843;30.4797;21.2841;9.1957;0;0
08R_08V_04I_03M;lr105;1;1;08;04;03;62.5;100;76.4706;44.1176;51.66892;40.065;79.7439;61.3634;41.7615;30.4295;11.332;0;4.4789
08R_08V_04I_03M;lr101;1;1;08;04;03;87.5;100;86.5385;15.3846;35.211057;48.4298;90.4638;70.2474;54.9362;35.5844;19.3518;0.9182;17.2107
08R_08V_04I_03M;lr102;1;1;08;04;03;62.5;100;76.3158;10.4167;48.2237;34.6478;97.5217;67.1852;36.8406;23.5348;13.3058;1.6608;2.166
08R_08V_04I_03M;lr103;1;1;08;04;03;37.5;100;100;42.1053;70.2851;55.4913;96.9348;81.7362;25.9464;18.4435;7.5029;0;0
08R_08V_04I_03M;lr104;1;1;08;04;03;62.5;100;92.3077;17.5;57.57692;32.7435;92.3522;56.4843;30.4797;21.2841;9.1957;0;0
08R_08V_04I_03M;lr105;1;1;08;04;03;62.5;100;76.4706;37.2093;48.089;40.065;79.7439;61.3634;41.7615;30.4295;11.332;0;4.4789
08R_08V_04I_03M;lr101;1;1;08;04;03;87.5;100;86.5385;16.2791;36.124314;48.4298;90.4638;70.2474;54.9362;35.5844;19.3518;0.9182;17.2107
08R_08V_04I_03M;lr102;1;1;08;04;03;62.5;100;76.3158;13.1579;42.2913;34.6478;97.5217;67.1852;36.8406;23.5348;13.3058;1.6608;2.166
08R_08V_04I_03M;lr103;1;1;08;04;03;37.5;100;68.4211;57.8947;62.6181;55.4913;96.9348;81.7362;25.9464;18.4435;7.5029;0;0
08R_08V_04I_03M;lr104;1;1;08;04;03;62.5;100;73.0769;21.2121;51.8578;32.7435;92.3522;56.4843;30.4797;21.2841;9.1957;0;0
08R_08V_04I_03M;lr105;1;1;08;04;03;62.5;100;60.4651;34.8837;51.4227;40.065;79.7439;61.3634;41.7615;30.4295;11.332;0;4.4789
08R_08V_04I_03M;lr101;1;1;08;04;03;87.5;100;86.5385;17.3077;36.810929;48.4298;90.4638;70.2474;54.9362;35.5844;19.3518;0.9182;17.2107
08R_08V_04I_03M;lr102;1;1;08;04;03;62.5;100;52.6316;10.4167;39.99624;34.6478;97.5217;67.1852;36.8406;23.5348;13.3058;1.6608;2.166
08R_08V_04I_03M;lr103;1;1;08;04;03;37.5;100;100;61.5385;76.762833;55.4913;96.9348;81.7362;25.9464;18.4435;7.5029;0;0
08R_08V_04I_03M;lr104;1;1;08;04;03;62.5;100;73.0769;17.5;51.11538;32.7435;92.3522;56.4843;30.4797;21.2841;9.1957;0;0
08R_08V_04I_03M;lr105;1;1;08;04;03;62.5;100;76.4706;36.5385;50.6319;40.065;79.7439;61.3634;41.7615;30.4295;11.332;0;4.4789
08R_08V_04I_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;30.082;72.201;51.1415;9.817;8.5667;1.2503;15.6861;11.4299
08R_08V_04I_03M;lr202;2;1;08;04;03;25;100;94.7368;43.4783;69.10755;31.3;48.384;39.842;9.3713;7.644;1.7273;0;0
08R_08V_04I_03M;lr203;2;1;08;04;03;12.5;66.6667;100;100;100;68.438;68.438;68.438;13.001;11.634;1.367;0.5845;0.865
08R_08V_04I_03M;lr204;2;1;08;04;03;25;100;92.1053;28.125;60.11515;17.212;55.33;36.271;8.276;5.804;2.472;0;0
08R_08V_04I_03M;lr205;2;1;08;04;03;12.5;100;90.3846;90.3846;90.3846;66.224;66.224;66.224;9.7527;5.7647;3.988;0;0
08R_08V_04I_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;30.082;72.201;51.1415;9.817;8.5667;1.2503;15.6861;11.4299
08R_08V_04I_03M;lr202;2;1;08;04;03;25;100;78.2609;43.4783;60.8696;31.3;46.098;38.699;8.6113;6.846;1.7653;0;0
08R_08V_04I_03M;lr203;2;1;08;04;03;12.5;66.6667;100;100;100;68.438;68.438;68.438;16.48;11.6515;4.8285;0.5626;0.5626
08R_08V_04I_03M;lr204;2;1;08;04;03;25;100;100;31.5789;65.78945;18.418;53.705;36.0615;8.97;6.1567;2.8133;0;0
08R_08V_04I_03M;lr205;2;1;08;04;03;12.5;100;90.3846;90.3846;90.3846;66.224;66.224;66.224;9.7527;5.7647;3.988;0;0
08R_08V_04I_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;30.082;72.201;51.1415;9.817;8.5667;1.2503;15.6861;11.4299
08R_08V_04I_03M;lr202;2;1;08;04;03;25;100;94.7368;66.6667;80.70175;31.3;47.203;39.2515;9.413;6.846;2.567;0;1.4501
08R_08V_04I_03M;lr203;2;1;08;04;03;12.5;66.6667;100;100;100;68.438;68.438;68.438;13.001;11.634;1.367;0.5845;0.865
08R_08V_04I_03M;lr204;2;1;08;04;03;25;100;100;37.5;68.75;18.418;53.528;35.973;8.97;6.1567;2.8133;0;0
08R_08V_04I_03M;lr205;2;1;08;04;03;12.5;100;90.3846;90.3846;90.3846;66.224;66.224;66.224;9.7527;5.7647;3.988;0;0
08R_08V_04I_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;30.082;72.201;51.1415;9.817;8.5667;1.2503;15.6861;11.4299
08R_08V_04I_03M;lr202;2;1;08;04;03;25;100;78.2609;52.6316;65.44625;31.3;46.098;38.699;8.6113;6.846;1.7653;0;0
08R_08V_04I_03M;lr203;2;1;08;04;03;12.5;66.6667;100;100;100;68.438;68.438;68.438;16.48;11.6515;4.8285;0.2908;1.1383
08R_08V_04I_03M;lr204;2;1;08;04;03;25;100;100;31.5789;65.78945;18.418;53.528;35.973;8.97;6.1567;2.8133;0;0
